date,open,high,low,close,volume,volume.1,market_sentiment,news_sentiment
2025-04-24 07:35:00,92729.94,92761.75,92527.42,92553.9,646,0,,
2025-04-24 07:40:00,92555.74,92638.66,92541.74,92621.36,488,0,,
2025-04-24 07:45:00,92623.23,92676.36,92568.64,92668.62,475,0,,
2025-04-24 07:50:00,92668.75,92761.54,92630.82,92731.9,630,0,,
2025-04-24 07:55:00,92732.08,92801.39,92706.55,92766.16,539,0,,
2025-04-24 08:00:00,92765.96,92885.41,92762.52,92840.6,770,0,,
2025-04-24 08:05:00,92840.6,92928.67,92782.01,92831.26,732,0,,
2025-04-24 08:10:00,92831.51,92908.03,92788.71,92886.9,621,0,,
2025-04-24 08:15:00,92887.05,92939.47,92778.85,92788.33,745,0,,
2025-04-24 08:20:00,92789.12,92797.68,92652.43,92676.96,681,0,,
2025-04-24 08:25:00,92676.97,92678.5,92535.45,92628.99,820,0,,
2025-04-24 08:30:00,92629.49,92738.47,92599.82,92717.93,647,0,,
2025-04-24 08:35:00,92715.4,92773.4,92688.2,92754.66,531,0,,
2025-04-24 08:40:00,92755.11,92782.64,92662.37,92681.91,1049,0,,
2025-04-24 08:45:00,92684.39,92778.62,92672.5,92750.58,798,0,,
2025-04-24 08:50:00,92754.54,92773.72,92689.64,92724.64,1044,0,,
2025-04-24 08:55:00,92728.23,92728.23,92578.82,92612.63,1146,0,,
2025-04-24 09:00:00,92612.36,92675.34,92612.01,92657.66,1219,0,,
2025-04-24 09:05:00,92660.28,92663.36,92520.25,92539.4,1284,0,,
2025-04-24 09:10:00,92544.9,92568.26,92471.15,92540.97,1014,0,,
2025-04-24 09:15:00,92541.52,92541.52,92263.51,92440.68,1267,0,,
2025-04-24 09:20:00,92438.89,92619.15,92311.69,92575.48,1175,0,,
2025-04-24 09:25:00,92575.63,92679.26,92555.9,92644.84,859,0,,
2025-04-24 09:30:00,92644.84,92701.77,92550.43,92592.68,822,0,,
2025-04-24 09:35:00,92593.41,92617.17,92455.15,92459.65,926,0,,
2025-04-24 09:40:00,92458.58,92500.37,92397.53,92421.06,901,0,,
2025-04-24 09:45:00,92421.43,92575.96,92390.95,92559.36,744,0,,
2025-04-24 09:50:00,92558.3,92565.1,92421.53,92444.45,831,0,,
2025-04-24 09:55:00,92444.45,92459.56,92336.77,92412.88,785,0,,
2025-04-24 10:00:00,92412.75,92521.1,92312.36,92512.93,1061,0,,
2025-04-24 10:05:00,92508.77,92559.08,92396.65,92500.78,1374,0,,
2025-04-24 10:10:00,92504.05,92638.06,92497.9,92631.16,1012,0,,
2025-04-24 10:15:00,92634.24,92661.97,92514.6,92543.87,875,0,,
2025-04-24 10:20:00,92543.95,92544.86,92368.13,92385.19,1073,0,,
2025-04-24 10:25:00,92385.39,92408.47,92289.34,92398.52,1171,0,,
2025-04-24 10:30:00,92401.41,92467.06,92291.2,92422.34,1152,0,,
2025-04-24 10:35:00,92423.26,92486.37,92199.97,92236.49,1179,0,,
2025-04-24 10:40:00,92236.49,92302.12,92179.64,92279.51,1054,0,,
2025-04-24 10:45:00,92279.89,92288.57,92155.17,92197.91,1134,0,,
2025-04-24 10:50:00,92197.56,92267.0,92111.05,92167.42,1104,0,,
2025-04-24 10:55:00,92168.94,92242.72,92153.71,92226.55,816,0,,
2025-04-24 11:00:00,92226.27,92384.37,92226.27,92365.79,1175,0,,
2025-04-24 11:05:00,92364.67,92388.28,92151.11,92160.35,1148,0,,
2025-04-24 11:10:00,92155.34,92180.32,92113.83,92122.14,929,0,,
2025-04-24 11:15:00,92121.77,92223.28,92045.11,92053.01,1040,0,,
2025-04-24 11:20:00,92057.53,92150.55,92044.22,92051.78,965,0,,
2025-04-24 11:25:00,92054.59,92107.88,91893.31,91904.36,1467,0,,
2025-04-24 11:30:00,91904.36,92138.4,91779.0,92094.16,1562,0,,
2025-04-24 11:35:00,92092.61,92243.72,91928.41,92112.8,1305,0,,
2025-04-24 11:40:00,92111.68,92121.97,91822.27,91925.08,1108,0,,
2025-04-24 11:45:00,91935.11,92030.23,91719.99,91818.41,1311,0,,
2025-04-24 11:50:00,91812.15,91996.67,91737.44,91907.97,1054,0,,
2025-04-24 11:55:00,91908.17,92136.83,91899.5,92070.72,1055,0,,
2025-04-24 12:00:00,92071.11,92239.24,92015.44,92223.33,1088,0,,
2025-04-24 12:05:00,92223.65,92324.43,92173.64,92315.55,806,0,,
2025-04-24 12:10:00,92315.55,92363.48,92217.98,92330.36,700,0,,
2025-04-24 12:15:00,92340.05,92444.77,92315.27,92366.69,867,0,,
2025-04-24 12:20:00,92362.28,92567.71,92325.94,92503.64,822,0,,
2025-04-24 12:25:00,92504.34,92619.52,92384.35,92435.84,834,0,,
2025-04-24 12:30:00,92435.6,92642.69,92378.93,92473.77,993,0,,
2025-04-24 12:35:00,92482.85,92505.08,92365.12,92378.77,754,0,,
2025-04-24 12:40:00,92380.42,92464.18,92380.34,92394.05,793,0,,
2025-04-24 12:45:00,92375.04,92418.5,92322.7,92382.03,641,0,,
2025-04-24 12:50:00,92390.37,92424.41,92279.97,92330.89,673,0,,
2025-04-24 12:55:00,92330.85,92536.44,92319.67,92520.0,619,0,,
2025-04-24 13:00:00,92522.32,92583.75,92489.42,92563.94,700,0,,
2025-04-24 13:05:00,92563.9,92577.46,92437.64,92448.35,491,0,,
2025-04-24 13:10:00,92452.46,92528.62,92396.15,92454.15,447,0,,
2025-04-24 13:15:00,92470.33,92560.62,92459.89,92510.29,677,0,,
2025-04-24 13:20:00,92500.76,92661.68,92494.07,92621.42,812,0,,
2025-04-24 13:25:00,92610.88,92653.83,92555.81,92596.47,575,0,,
2025-04-24 13:30:00,92596.67,92617.34,92496.58,92508.2,675,0,,
2025-04-24 13:35:00,92508.2,92581.2,92450.11,92580.87,624,0,,
2025-04-24 13:40:00,92581.21,92693.91,92561.03,92668.55,711,0,,
2025-04-24 13:45:00,92670.3,92685.59,92576.39,92588.47,650,0,,
2025-04-24 13:50:00,92595.2,92709.74,92504.83,92699.49,745,0,,
2025-04-24 13:55:00,92698.24,92706.52,92578.98,92597.41,941,0,,
2025-04-24 14:00:00,92596.93,92615.65,92498.74,92560.65,1137,0,,
2025-04-24 14:05:00,92560.7,92561.62,92399.48,92417.91,1139,0,,
2025-04-24 14:10:00,92430.05,92474.91,92346.17,92403.17,982,0,,
2025-04-24 14:15:00,92395.45,92436.36,92339.02,92369.46,1030,0,,
2025-04-24 14:20:00,92384.98,92384.98,92308.79,92354.08,894,0,,
2025-04-24 14:25:00,92344.12,92496.99,92336.31,92494.12,961,0,,
2025-04-24 14:30:00,92493.86,92498.64,92325.13,92373.69,858,0,,
2025-04-24 14:35:00,92384.66,92650.57,92373.6,92467.6,688,0,,
2025-04-24 14:40:00,92467.6,92608.65,92397.59,92549.93,770,0,,
2025-04-24 14:45:00,92549.43,92602.33,92549.18,92589.82,542,0,,
2025-04-24 14:50:00,92586.58,92692.6,92584.58,92690.1,707,0,,
2025-04-24 14:55:00,92690.01,92706.49,92630.57,92681.64,1174,0,,
2025-04-24 15:00:00,92680.79,92757.85,92629.61,92635.7,879,0,,
2025-04-24 15:05:00,92635.3,92637.58,92427.98,92501.9,628,0,,
2025-04-24 15:10:00,92501.9,92663.4,92489.99,92663.4,524,0,,
2025-04-24 15:15:00,92657.37,92762.72,92608.98,92745.32,585,0,,
2025-04-24 15:20:00,92745.32,92787.24,92598.3,92599.65,734,0,,
2025-04-24 15:25:00,92599.65,92691.92,92541.53,92623.24,701,0,,
2025-04-24 15:30:00,92622.66,92775.64,92559.42,92755.32,875,0,,
2025-04-24 15:35:00,92755.24,92866.86,92719.89,92762.95,749,0,,
2025-04-24 15:40:00,92749.38,92781.81,92692.23,92713.67,641,0,,
2025-04-24 15:45:00,92723.95,92776.36,92637.55,92715.41,704,0,,
2025-04-24 15:50:00,92715.41,92754.92,92638.08,92754.92,566,0,,
2025-04-24 15:55:00,92758.92,92838.7,92745.4,92827.59,539,0,,
2025-04-24 16:00:00,92825.62,92880.98,92750.91,92764.72,860,0,,
2025-04-24 16:05:00,92764.72,92871.19,92694.89,92806.16,910,0,,
2025-04-24 16:10:00,92806.94,92859.01,92736.42,92791.46,918,0,,
2025-04-24 16:15:00,92792.76,92889.08,92783.5,92806.58,885,0,,
2025-04-24 16:20:00,92805.71,92833.64,92776.8,92801.4,734,0,,
2025-04-24 16:25:00,92813.0,92824.15,92766.13,92806.98,789,0,,
2025-04-24 16:30:00,92806.98,93022.7,92788.16,92975.13,1777,0,,
2025-04-24 16:35:00,92974.32,93030.22,92868.91,92981.18,1680,0,,
2025-04-24 16:40:00,92981.54,92986.26,92616.14,92891.61,1539,0,,
2025-04-24 16:45:00,92894.32,92959.95,92634.87,92698.19,1484,0,,
2025-04-24 16:50:00,92699.26,92747.45,92610.57,92707.67,1111,0,,
2025-04-24 16:55:00,92707.83,92896.88,92623.31,92888.83,1155,0,,
2025-04-24 17:00:00,92841.62,93270.5,92841.62,93233.31,1492,0,,
2025-04-24 17:05:00,93229.78,93310.25,93147.13,93222.47,1554,0,,
2025-04-24 17:10:00,93222.47,93226.21,92713.53,92897.01,1546,0,,
2025-04-24 17:15:00,92896.84,93075.87,92857.2,92859.67,1051,0,,
2025-04-24 17:20:00,92859.16,92936.14,92752.23,92830.46,1453,0,,
2025-04-24 17:25:00,92836.09,92915.53,92683.55,92913.95,1159,0,,
2025-04-24 17:30:00,92913.79,93029.03,92887.77,92940.49,1163,0,,
2025-04-24 17:35:00,92942.38,93188.36,92914.9,93076.65,1257,0,,
2025-04-24 17:40:00,93082.89,93228.1,93072.98,93185.23,1333,0,,
2025-04-24 17:45:00,93185.23,93267.36,93000.57,93267.27,1328,0,,
2025-04-24 17:50:00,93265.14,93448.13,93249.16,93310.45,1264,0,,
2025-04-24 17:55:00,93310.45,93340.87,93066.19,93150.33,876,0,,
2025-04-24 18:00:00,93148.98,93245.59,93066.93,93239.51,1061,0,,
2025-04-24 18:05:00,93239.68,93440.12,93235.78,93400.68,1037,0,,
2025-04-24 18:10:00,93400.66,93507.1,93324.37,93345.01,1158,0,,
2025-04-24 18:15:00,93344.81,93470.58,93237.42,93290.99,1332,0,,
2025-04-24 18:20:00,93292.01,93466.35,93241.83,93285.99,1464,0,,
2025-04-24 18:25:00,93285.58,93293.74,93171.44,93189.02,1198,0,,
2025-04-24 18:30:00,93189.02,93370.85,93116.16,93357.37,1164,0,,
2025-04-24 18:35:00,93355.01,93394.34,93313.4,93350.54,1164,0,,
2025-04-24 18:40:00,93363.01,93410.37,93271.51,93314.53,1091,0,,
2025-04-24 18:45:00,93315.17,93350.7,93243.59,93284.41,1083,0,,
2025-04-24 18:50:00,93281.55,93377.49,93214.04,93372.85,1139,0,,
2025-04-24 18:55:00,93373.03,93410.86,93253.29,93272.25,865,0,,
2025-04-24 19:00:00,93272.66,93404.95,93272.66,93378.96,1048,0,,
2025-04-24 19:05:00,93378.77,93451.52,93300.5,93405.68,982,0,,
2025-04-24 19:10:00,93405.68,93528.55,93405.68,93525.47,694,0,,
2025-04-24 19:15:00,93541.28,93613.13,93521.04,93594.29,897,0,,
2025-04-24 19:20:00,93594.29,93617.61,93501.44,93539.72,593,0,,
2025-04-24 19:25:00,93539.72,93606.11,93447.49,93586.63,984,0,,
2025-04-24 19:30:00,93586.63,93644.31,93548.09,93595.19,1159,0,,
2025-04-24 19:35:00,93591.41,93644.18,93525.33,93563.47,864,0,,
2025-04-24 19:40:00,93553.86,93665.19,93548.64,93576.66,698,0,,
2025-04-24 19:45:00,93576.66,93632.89,93530.32,93573.07,796,0,,
2025-04-24 19:50:00,93572.75,93598.45,93508.31,93550.24,653,0,,
2025-04-24 19:55:00,93552.08,93573.71,93397.63,93397.64,807,0,,
2025-04-24 20:00:00,93398.29,93446.58,93316.67,93440.53,931,0,,
2025-04-24 20:05:00,93440.99,93492.56,93185.85,93189.24,1073,0,,
2025-04-24 20:10:00,93189.41,93232.46,92983.58,92983.58,966,0,,
2025-04-24 20:15:00,92979.62,93138.91,92848.91,93051.47,1469,0,,
2025-04-24 20:20:00,93058.22,93073.0,92856.75,92948.12,1282,0,,
2025-04-24 20:25:00,92948.12,93207.48,92948.12,93120.22,983,0,,
2025-04-24 20:30:00,93120.06,93189.08,92987.96,93001.34,892,0,,
2025-04-24 20:35:00,93007.38,93099.16,92986.02,93044.96,1337,0,,
2025-04-24 20:40:00,93044.46,93094.23,92783.54,92855.01,1186,0,,
2025-04-24 20:45:00,92855.01,92944.44,92754.17,92852.81,771,0,,
2025-04-24 20:50:00,92852.81,93004.81,92767.46,92999.13,893,0,,
2025-04-24 20:55:00,93000.32,93109.32,92975.58,93083.03,623,0,,
2025-04-24 21:00:00,93086.03,93189.43,93066.04,93139.03,688,0,,
2025-04-24 21:05:00,93148.88,93293.7,93130.36,93248.09,688,0,,
2025-04-24 21:10:00,93249.37,93432.75,93169.49,93403.66,703,0,,
2025-04-24 21:15:00,93403.67,93485.31,93337.88,93423.19,796,0,,
2025-04-24 21:20:00,93425.61,93448.26,93257.79,93329.01,779,0,,
2025-04-24 21:25:00,93333.22,93373.93,93264.44,93312.11,1308,0,,
2025-04-24 21:30:00,93307.46,93404.35,93252.81,93317.65,1429,0,,
2025-04-24 21:35:00,93306.66,93361.04,93238.98,93316.93,972,0,,
2025-04-24 21:40:00,93325.22,93409.12,93299.75,93362.06,739,0,,
2025-04-24 21:45:00,93367.61,93532.49,93328.44,93405.97,781,0,,
2025-04-24 21:50:00,93405.88,93558.26,93402.05,93441.22,744,0,,
2025-04-24 21:55:00,93440.3,93484.46,93417.2,93455.47,453,0,,
2025-04-24 22:00:00,93465.44,93539.74,93410.49,93413.79,651,0,,
2025-04-24 22:05:00,93414.61,93478.96,93384.95,93406.44,568,0,,
2025-04-24 22:10:00,93409.41,93437.43,93275.37,93309.74,596,0,,
2025-04-24 22:15:00,93315.01,93382.84,93295.98,93371.77,601,0,,
2025-04-24 22:20:00,93371.24,93524.39,93355.87,93521.96,623,0,,
2025-04-24 22:25:00,93523.46,93604.58,93498.7,93569.74,656,0,,
2025-04-24 22:30:00,93569.74,93667.19,93569.74,93660.76,701,0,,
2025-04-24 22:35:00,93660.39,93703.64,93634.48,93669.88,618,0,,
2025-04-24 22:40:00,93669.66,93686.38,93611.62,93668.42,734,0,,
2025-04-24 22:45:00,93668.38,93691.68,93587.78,93687.15,1064,0,,
2025-04-24 22:50:00,93693.97,93754.69,93636.43,93727.83,1069,0,,
2025-04-24 22:55:00,93727.79,93766.19,93602.91,93625.72,932,0,,
2025-04-24 23:00:00,93625.56,93711.42,93525.26,93567.1,1260,0,,
2025-04-24 23:05:00,93567.39,93692.75,93543.39,93658.99,765,0,,
2025-04-24 23:10:00,93658.92,93658.92,93519.0,93526.41,766,0,,
2025-04-24 23:15:00,93526.9,93526.9,93441.56,93457.44,1052,0,,
2025-04-24 23:20:00,93454.62,93523.95,93384.04,93518.85,1035,0,,
2025-04-24 23:25:00,93517.92,93534.15,93475.12,93517.75,874,0,,
2025-04-24 23:30:00,93517.75,93522.34,93417.36,93426.67,1065,0,,
2025-04-24 23:35:00,93427.08,93522.68,93383.82,93389.29,1068,0,,
2025-04-24 23:40:00,93390.57,93520.13,93366.59,93480.55,991,0,,
2025-04-24 23:45:00,93486.83,93583.24,93479.76,93576.58,1133,0,,
2025-04-24 23:50:00,93578.84,93626.58,93561.84,93598.56,1089,0,,
2025-04-24 23:55:00,93597.8,93598.9,93414.93,93467.18,505,0,,
2025-04-25 00:55:00,93406.44,93415.13,93405.07,93413.92,70,0,,
2025-04-25 01:00:00,93415.13,93475.1,93330.18,93438.73,840,0,,
2025-04-25 01:05:00,93438.82,93603.0,93435.34,93540.73,715,0,,
2025-04-25 01:10:00,93540.93,93601.28,93532.15,93559.64,586,0,,
2025-04-25 01:15:00,93559.64,93605.46,93483.39,93517.15,571,0,,
2025-04-25 01:20:00,93517.16,93607.29,93512.77,93581.51,501,0,,
2025-04-25 01:25:00,93582.63,93623.77,93562.19,93586.76,569,0,,
2025-04-25 01:30:00,93586.85,93649.71,93584.97,93629.7,540,0,,
2025-04-25 01:35:00,93630.86,93643.46,93547.61,93565.95,215,0,,
2025-04-25 01:40:00,93561.91,93566.86,93483.1,93508.09,513,0,,
2025-04-25 01:45:00,93503.35,93523.15,93447.01,93453.2,398,0,,
2025-04-25 01:50:00,93453.35,93456.09,93361.58,93384.48,401,0,,
2025-04-25 01:55:00,93384.52,93504.64,93382.5,93490.43,492,0,,
2025-04-25 02:00:00,93489.13,93496.25,93414.57,93462.07,516,0,,
2025-04-25 02:05:00,93462.15,93606.31,93434.99,93571.57,593,0,,
2025-04-25 02:10:00,93571.63,93604.06,93563.52,93575.99,838,0,,
2025-04-25 02:15:00,93571.98,93637.81,93566.32,93624.85,1092,0,,
2025-04-25 02:20:00,93619.57,93648.37,93556.4,93583.36,725,0,,
2025-04-25 02:25:00,93583.8,93778.68,93507.4,93750.3,1106,0,,
2025-04-25 02:30:00,93752.85,94096.62,93701.88,94074.2,1109,0,,
2025-04-25 02:35:00,94073.38,94101.1,93857.8,93906.3,970,0,,
2025-04-25 02:40:00,93916.84,93980.64,93872.4,93969.81,895,0,,
2025-04-25 02:45:00,93969.82,94020.27,93915.42,94003.97,597,0,,
2025-04-25 02:50:00,94002.29,94002.29,93886.77,93925.94,565,0,,
2025-04-25 02:55:00,93929.84,94075.08,93891.29,94062.44,606,0,,
2025-04-25 03:00:00,94063.88,94103.2,93939.73,93973.57,1175,0,,
2025-04-25 03:05:00,93973.57,94035.76,93783.91,93818.16,1478,0,,
2025-04-25 03:10:00,93818.05,93818.05,93710.54,93777.72,984,0,,
2025-04-25 03:15:00,93767.88,93782.08,93586.82,93722.43,949,0,,
2025-04-25 03:20:00,93722.43,93815.46,93709.46,93724.37,646,0,,
2025-04-25 03:25:00,93724.37,93747.57,93658.9,93727.57,654,0,,
2025-04-25 03:30:00,93727.7,93792.25,93667.46,93789.2,668,0,,
2025-04-25 03:35:00,93787.49,93998.35,93787.37,93919.21,1390,0,,
2025-04-25 03:40:00,93919.39,93988.2,93901.25,93969.22,1203,0,,
2025-04-25 03:45:00,93962.64,93969.22,93832.92,93959.23,1289,0,,
2025-04-25 03:50:00,93959.48,93998.47,93881.7,93890.96,1212,0,,
2025-04-25 03:55:00,93890.88,93990.75,93890.88,93988.83,1038,0,,
2025-04-25 04:00:00,93985.16,94049.14,93958.42,94021.17,1060,0,,
2025-04-25 04:05:00,94021.17,94294.82,93930.22,94269.3,1205,0,,
2025-04-25 04:10:00,94266.18,94525.54,94249.98,94268.73,1225,0,,
2025-04-25 04:15:00,94270.71,94324.22,93865.66,93926.27,999,0,,
2025-04-25 04:20:00,93925.27,93925.27,93749.06,93852.28,980,0,,
2025-04-25 04:25:00,93855.82,93928.39,93720.96,93770.18,798,0,,
2025-04-25 04:30:00,93769.84,93826.91,93674.65,93808.67,782,0,,
2025-04-25 04:35:00,93808.41,93900.25,93782.77,93889.73,879,0,,
2025-04-25 04:40:00,93881.71,93891.57,93827.48,93877.3,974,0,,
2025-04-25 04:45:00,93874.08,93949.65,93781.64,93802.27,755,0,,
2025-04-25 04:50:00,93802.27,93849.42,93764.82,93817.83,813,0,,
2025-04-25 04:55:00,93827.74,93827.74,93714.63,93743.2,662,0,,
2025-04-25 05:00:00,93742.72,93962.94,93732.23,93893.42,1274,0,,
2025-04-25 05:05:00,93891.16,93892.85,93642.13,93644.13,854,0,,
2025-04-25 05:10:00,93643.75,93708.44,93607.12,93610.23,805,0,,
2025-04-25 05:15:00,93615.8,93621.07,93435.2,93507.78,1093,0,,
2025-04-25 05:20:00,93512.31,93572.97,93329.31,93329.31,994,0,,
2025-04-25 05:25:00,93324.87,93425.0,93221.13,93394.97,1561,0,,
2025-04-25 05:30:00,93394.94,93400.24,93128.66,93254.91,1262,0,,
2025-04-25 05:35:00,93254.7,93387.59,93241.31,93319.76,1001,0,,
2025-04-25 05:40:00,93319.83,93344.67,93227.68,93304.89,801,0,,
2025-04-25 05:45:00,93303.04,93386.25,93272.27,93303.72,1040,0,,
2025-04-25 05:50:00,93303.72,93312.37,93159.33,93207.99,1119,0,,
2025-04-25 05:55:00,93206.88,93232.7,92734.39,92957.86,973,0,,
2025-04-25 06:00:00,92957.86,93011.57,92818.98,93005.86,934,0,,
2025-04-25 06:05:00,93006.54,93113.68,92993.27,93088.79,687,0,,
2025-04-25 06:10:00,93089.43,93234.82,93085.79,93188.7,639,0,,
2025-04-25 06:15:00,93188.3,93278.83,93179.81,93210.63,545,0,,
2025-04-25 06:20:00,93217.28,93252.86,92996.38,93235.86,909,0,,
2025-04-25 06:25:00,93235.69,93268.89,93189.74,93199.66,512,0,,
2025-04-25 06:30:00,93199.32,93294.55,93178.57,93284.34,731,0,,
2025-04-25 06:35:00,93283.24,93342.81,93218.1,93335.15,791,0,,
2025-04-25 06:40:00,93335.13,93445.64,93319.77,93374.47,594,0,,
2025-04-25 06:45:00,93374.47,93458.87,93333.8,93437.55,546,0,,
2025-04-25 06:50:00,93437.43,93475.14,93388.99,93399.25,333,0,,
2025-04-25 06:55:00,93416.04,93429.43,93331.02,93373.69,667,0,,
2025-04-25 07:00:00,93372.91,93441.01,93310.6,93409.06,608,0,,
2025-04-25 07:05:00,93408.67,93540.74,93384.61,93498.8,649,0,,
2025-04-25 07:10:00,93498.75,93577.5,93436.47,93546.42,553,0,,
2025-04-25 07:15:00,93546.42,93549.74,93475.06,93479.77,443,0,,
2025-04-25 07:20:00,93479.31,93530.19,93447.74,93449.18,429,0,,
2025-04-25 07:25:00,93449.08,93449.08,93300.56,93302.82,488,0,,
2025-04-25 07:30:00,93302.79,93326.42,93144.95,93199.83,493,0,,
2025-04-25 07:35:00,93199.76,93248.01,93156.54,93230.25,328,0,,
2025-04-25 07:40:00,93230.06,93297.41,93219.82,93260.41,459,0,,
2025-04-25 07:45:00,93258.73,93273.2,93184.33,93206.02,361,0,,
2025-04-25 07:50:00,93205.93,93217.61,93135.15,93152.75,377,0,,
2025-04-25 07:55:00,93151.83,93159.14,93097.63,93114.33,405,0,,
2025-04-25 08:00:00,93113.98,93254.84,93062.28,93244.43,463,0,,
2025-04-25 08:05:00,93234.53,93322.59,93219.87,93307.02,452,0,,
2025-04-25 08:10:00,93307.02,93426.82,93289.08,93394.28,514,0,,
2025-04-25 08:15:00,93410.3,93466.66,93396.99,93450.88,403,0,,
2025-04-25 08:20:00,93450.67,93496.31,93352.86,93380.74,463,0,,
2025-04-25 08:25:00,93380.66,93459.5,93366.62,93455.09,284,0,,
2025-04-25 08:30:00,93454.92,93477.59,93347.77,93376.05,303,0,,
2025-04-25 08:35:00,93375.94,93376.34,93303.64,93357.74,318,0,,
2025-04-25 08:40:00,93353.08,93357.54,93307.0,93337.07,421,0,,
2025-04-25 08:45:00,93337.07,93394.49,93320.87,93351.34,395,0,,
2025-04-25 08:50:00,93351.26,93356.25,93273.68,93275.38,327,0,,
2025-04-25 08:55:00,93275.19,93299.5,93256.98,93270.71,281,0,,
2025-04-25 09:00:00,93271.45,93325.46,93245.84,93306.98,587,0,,
2025-04-25 09:05:00,93307.22,93426.73,93302.12,93393.62,479,0,,
2025-04-25 09:10:00,93393.55,93472.64,93358.96,93395.01,541,0,,
2025-04-25 09:15:00,93394.87,93436.65,93305.57,93311.12,459,0,,
2025-04-25 09:20:00,93308.92,93370.5,93251.27,93353.44,362,0,,
2025-04-25 09:25:00,93358.48,93514.47,93340.83,93502.88,564,0,,
2025-04-25 09:30:00,93496.75,93583.25,93483.91,93572.64,480,0,,
2025-04-25 09:35:00,93572.58,93661.89,93536.71,93620.48,605,0,,
2025-04-25 09:40:00,93634.53,93666.43,93581.37,93609.09,559,0,,
2025-04-25 09:45:00,93614.01,93614.01,93506.0,93601.37,535,0,,
2025-04-25 09:50:00,93601.25,93694.47,93600.36,93659.33,474,0,,
2025-04-25 09:55:00,93653.5,93659.21,93602.89,93611.92,394,0,,
2025-04-25 10:00:00,93611.92,93769.84,93605.02,93706.26,737,0,,
2025-04-25 10:05:00,93705.94,93872.91,93705.71,93743.46,590,0,,
2025-04-25 10:10:00,93743.54,93858.85,93663.01,93669.89,831,0,,
2025-04-25 10:15:00,93671.37,93739.2,93611.54,93684.46,637,0,,
2025-04-25 10:20:00,93684.34,93688.32,93564.63,93574.67,481,0,,
2025-04-25 10:25:00,93574.21,93651.95,93570.7,93574.85,475,0,,
2025-04-25 10:30:00,93573.89,93733.75,93553.21,93569.09,722,0,,
2025-04-25 10:35:00,93569.09,93732.17,93567.89,93701.33,627,0,,
2025-04-25 10:40:00,93702.45,93770.03,93637.32,93736.46,580,0,,
2025-04-25 10:45:00,93737.8,93753.52,93605.95,93633.66,659,0,,
2025-04-25 10:50:00,93633.91,93832.1,93622.72,93812.95,570,0,,
2025-04-25 10:55:00,93819.62,93940.26,93795.61,93833.11,879,0,,
2025-04-25 11:00:00,93839.92,93967.1,93733.24,93748.37,762,0,,
2025-04-25 11:05:00,93749.27,93818.33,93689.06,93751.08,648,0,,
2025-04-25 11:10:00,93748.56,93756.47,93674.68,93701.52,639,0,,
2025-04-25 11:15:00,93702.46,93838.16,93667.81,93751.82,511,0,,
2025-04-25 11:20:00,93737.92,93803.76,93685.03,93768.66,483,0,,
2025-04-25 11:25:00,93768.66,93890.87,93732.33,93874.1,670,0,,
2025-04-25 11:30:00,93872.34,93880.01,93789.91,93807.16,614,0,,
2025-04-25 11:35:00,93809.15,93814.16,93768.47,93794.52,671,0,,
2025-04-25 11:40:00,93792.58,93802.33,93747.71,93763.35,397,0,,
2025-04-25 11:45:00,93750.85,93814.42,93741.06,93744.88,478,0,,
2025-04-25 11:50:00,93746.08,93772.31,93708.21,93754.23,506,0,,
2025-04-25 11:55:00,93754.57,93799.55,93716.57,93742.21,529,0,,
2025-04-25 12:00:00,93743.08,93743.08,93665.23,93695.65,753,0,,
2025-04-25 12:05:00,93695.77,93739.0,93650.5,93657.85,758,0,,
2025-04-25 12:10:00,93655.77,93739.38,93639.76,93732.78,806,0,,
2025-04-25 12:15:00,93728.93,93736.6,93613.81,93677.31,748,0,,
2025-04-25 12:20:00,93680.72,93721.72,93677.39,93712.74,610,0,,
2025-04-25 12:25:00,93712.74,93733.53,93681.43,93714.05,465,0,,
2025-04-25 12:30:00,93708.02,93910.13,93694.65,93904.19,701,0,,
2025-04-25 12:35:00,93900.45,93940.04,93828.95,93835.44,692,0,,
2025-04-25 12:40:00,93838.57,93844.0,93746.94,93764.75,749,0,,
2025-04-25 12:45:00,93764.62,93798.32,93713.09,93756.67,782,0,,
2025-04-25 12:50:00,93758.33,93852.78,93732.03,93839.6,954,0,,
2025-04-25 12:55:00,93835.39,93931.82,93831.76,93887.39,1311,0,,
2025-04-25 13:00:00,93881.05,93927.49,93757.68,93831.01,1103,0,,
2025-04-25 13:05:00,93836.26,93859.02,93770.14,93796.79,777,0,,
2025-04-25 13:10:00,93796.91,93827.64,93739.01,93810.2,676,0,,
2025-04-25 13:15:00,93810.44,94015.32,93763.93,93943.98,1152,0,,
2025-04-25 13:20:00,93943.74,93963.88,93713.27,93800.14,1348,0,,
2025-04-25 13:25:00,93793.56,93827.31,93711.38,93737.69,771,0,,
2025-04-25 13:30:00,93737.76,93803.52,93716.06,93764.27,973,0,,
2025-04-25 13:35:00,93764.42,93776.76,93643.55,93663.89,1128,0,,
2025-04-25 13:40:00,93664.23,93757.88,93659.96,93728.11,920,0,,
2025-04-25 13:45:00,93728.01,93812.57,93654.24,93659.23,1021,0,,
2025-04-25 13:50:00,93659.23,93696.48,93625.36,93666.76,827,0,,
2025-04-25 13:55:00,93666.62,93727.93,93657.43,93687.69,844,0,,
2025-04-25 14:00:00,93692.45,93848.38,93687.74,93832.45,892,0,,
