timestamp,action,price
2025-07-22 16:55:00,BUY,3412.48
2025-07-22 18:15:00,SELL,3425.22
2025-07-23 02:35:00,BUY,3428.81
2025-07-23 03:15:00,SELL,3434.01
2025-07-23 04:55:00,BUY,3420.82
2025-07-23 10:15:00,SELL,3428.73
2025-07-23 13:50:00,BUY,3422.62
2025-07-23 15:20:00,SELL,3425.18
2025-07-23 16:30:00,BUY,3405.79
2025-07-23 17:15:00,SELL,3414.48
2025-07-23 19:20:00,BUY,3385.36
2025-07-24 03:55:00,SELL,3391.31
2025-07-24 06:10:00,BUY,3379.15
2025-07-24 09:10:00,SELL,3375.22
2025-07-24 11:05:00,BUY,3366.15
2025-07-24 15:25:00,SELL,3362.11
2025-07-24 15:50:00,BUY,3354.48
2025-07-24 17:35:00,SELL,3376.72
2025-07-25 09:05:00,BUY,3356.14
2025-07-25 16:40:00,SELL,3340.11
2025-07-25 16:45:00,BUY,3343.52
2025-07-25 16:50:00,SELL,3344.24
2025-07-25 17:40:00,BUY,3336.29
2025-07-28 04:35:00,SELL,3335.5
2025-07-28 09:30:00,BUY,3337.12
2025-07-29 04:30:00,SELL,3315.38
2025-07-29 09:45:00,BUY,3320.57
2025-07-29 17:50:00,SELL,3327.44
2025-07-30 03:20:00,BUY,3329.33
2025-07-30 04:25:00,SELL,3329.53
2025-07-30 04:55:00,BUY,3322.96
2025-07-30 05:15:00,SELL,3331.5
2025-07-30 08:35:00,BUY,3326.01
2025-07-31 08:05:00,SELL,3296.95
2025-07-31 08:40:00,BUY,3295.82
2025-07-31 08:55:00,SELL,3299.51
2025-07-31 10:00:00,BUY,3299.38
2025-07-31 10:55:00,SELL,3304.74
2025-07-31 12:35:00,BUY,3305.52
2025-08-01 03:50:00,SELL,3290.71
2025-08-01 07:55:00,BUY,3292.02
2025-08-01 08:05:00,SELL,3294.04
2025-08-01 10:40:00,BUY,3287.35
2025-08-01 12:05:00,SELL,3294.87
2025-08-01 14:20:00,BUY,3299.81
2025-08-01 14:25:00,SELL,3299.7
2025-08-01 14:50:00,BUY,3298.42
2025-08-01 15:35:00,SELL,3331.58
2025-08-01 16:20:00,BUY,3351.75
